DATE,SERIES,OPEN,HIGH,LOW,"PREV. CLOSE",LTP,CLOSE,VWAP,"52W H","52W L",VOLUME,VALUE,"NO. OF  TRADES"
01-Dec-2025,EQ,985.45,991.20,969.85,979.00,972.60,973.10,979.16,999.00,680.00,8808306,"8,62,47,52,864.45",237856
28-Nov-2025,EQ,976.80,983.00,973.05,972.85,976.35,979.00,978.89,999.00,680.00,8117842,"7,94,64,40,355.00",150394
27-Nov-2025,EQ,986.70,988.55,968.90,983.90,973.00,972.85,975.62,999.00,680.00,11909168,"11,61,88,05,034.20",174267
26-Nov-2025,EQ,986.60,999.00,982.15,983.60,983.05,983.90,989.40,999.00,680.00,13943490,"13,79,56,95,016.85",178538
25-Nov-2025,EQ,975.55,988.95,971.35,970.60,983.50,983.60,983.32,988.95,680.00,9140201,"8,98,77,62,034.90",207975
24-Nov-2025,EQ,975.55,977.70,968.05,972.60,969.70,970.60,972.30,986.60,680.00,9901946,"9,62,76,96,202.40",112062
21-Nov-2025,EQ,979.70,980.60,971.05,981.55,972.45,972.60,975.11,986.60,680.00,5377241,"5,24,34,09,986.15",113553
20-Nov-2025,EQ,986.00,986.60,979.35,982.75,981.05,981.55,982.12,986.60,680.00,6440857,"6,32,56,85,464.10",139178
19-Nov-2025,EQ,972.45,984.45,968.80,972.45,980.50,982.75,979.31,984.45,680.00,8291226,"8,11,96,87,856.80",142097
18-Nov-2025,EQ,975.60,976.70,968.85,973.35,971.30,972.45,972.74,976.70,680.00,6594686,"6,41,49,42,374.65",107945
17-Nov-2025,EQ,971.00,976.00,968.50,967.85,973.00,973.35,973.09,976.00,680.00,7415026,"7,21,54,88,915.05",117287
14-Nov-2025,EQ,952.95,969.05,952.00,954.00,967.95,967.85,962.38,971.40,680.00,11032927,"10,61,78,44,264.95",191862
13-Nov-2025,EQ,954.25,963.95,952.45,957.15,954.90,954.00,957.93,971.40,680.00,8894441,"8,52,02,61,380.70",164831
12-Nov-2025,EQ,957.70,961.55,951.40,953.30,953.70,957.15,958.12,971.40,680.00,7043323,"6,74,83,39,960.10",135063
11-Nov-2025,EQ,953.60,954.95,945.05,951.15,954.00,953.30,951.16,971.40,680.00,8648917,"8,22,64,98,757.95",194994
10-Nov-2025,EQ,956.00,963.20,949.10,955.85,950.55,951.15,952.71,971.40,680.00,7343249,"6,99,59,81,463.75",152876
07-Nov-2025,EQ,958.75,964.85,944.00,960.75,954.80,955.85,955.55,971.40,680.00,13371323,"12,77,70,09,240.45",213279
06-Nov-2025,EQ,969.65,971.40,955.30,957.60,959.85,960.75,962.26,971.40,680.00,23088096,"22,21,66,70,805.60",295608
04-Nov-2025,EQ,951.00,959.30,941.50,949.70,954.60,957.60,951.24,959.30,680.00,19154518,"18,22,05,10,218.85",274272
03-Nov-2025,EQ,938.75,953.40,937.50,937.00,948.60,949.70,948.05,953.40,680.00,11744735,"11,13,46,10,778.15",257905
31-Oct-2025,EQ,934.90,946.70,930.25,934.35,937.50,937.00,939.16,946.70,680.00,12078252,"11,34,33,69,670.65",261943
30-Oct-2025,EQ,939.45,944.90,933.05,939.75,934.50,934.35,938.89,944.90,680.00,13044473,"12,24,72,65,996.75",248310
29-Oct-2025,EQ,933.90,942.05,930.25,930.25,939.00,939.75,937.90,942.05,680.00,12314222,"11,54,94,98,004.30",238682
28-Oct-2025,EQ,927.10,935.85,917.70,922.75,930.50,930.25,927.38,935.85,680.00,22066289,"20,46,37,62,333.00",333815
27-Oct-2025,EQ,906.95,928.00,906.00,904.50,926.90,922.75,918.09,928.00,680.00,9150761,"8,40,12,63,077.15",179901
24-Oct-2025,EQ,910.95,914.10,900.95,911.55,904.00,904.50,905.66,918.00,680.00,5313227,"4,81,19,92,307.85",173275
23-Oct-2025,EQ,912.00,918.00,904.80,907.85,909.10,911.55,913.11,918.00,680.00,13382769,"12,21,99,45,497.55",338233
21-Oct-2025,EQ,908.00,910.00,906.40,907.50,907.05,907.85,907.99,913.65,680.00,1783576,"1,61,94,77,226.40",51138
20-Oct-2025,EQ,894.60,913.65,891.05,889.15,907.00,907.50,905.33,913.65,680.00,13546463,"12,26,40,27,405.35",241758
17-Oct-2025,EQ,887.50,894.75,883.00,886.95,888.00,889.15,888.75,894.75,680.00,8511854,"7,56,49,50,031.25",231474
16-Oct-2025,EQ,888.30,891.85,882.45,886.10,886.20,886.95,887.32,891.85,680.00,8493686,"7,53,65,87,997.50",269552
15-Oct-2025,EQ,878.10,887.50,877.05,876.95,886.90,886.10,884.42,888.10,680.00,8269225,"7,31,35,05,128.55",246174
14-Oct-2025,EQ,883.00,884.15,872.10,882.95,876.00,876.95,876.97,888.10,680.00,7681973,"6,73,68,96,799.30",134593
13-Oct-2025,EQ,879.00,888.10,876.00,880.65,884.00,882.95,884.03,888.10,680.00,11923143,"10,54,03,93,655.95",198375
10-Oct-2025,EQ,862.10,883.75,861.30,862.10,881.25,880.65,879.53,883.75,680.00,13713015,"12,06,10,33,018.65",191535
09-Oct-2025,EQ,861.60,865.80,858.10,858.25,861.40,862.10,861.48,880.50,680.00,7020501,"6,04,80,14,878.90",121377
08-Oct-2025,EQ,866.80,867.80,857.25,864.70,857.30,858.25,860.69,880.50,680.00,7156112,"6,15,92,18,647.30",129510
07-Oct-2025,EQ,874.15,877.00,863.00,874.05,864.15,864.70,868.32,880.50,680.00,9242580,"8,02,55,23,526.10",167126
06-Oct-2025,EQ,868.00,875.30,862.80,867.30,873.80,874.05,868.71,880.50,680.00,7820352,"6,79,36,31,063.50",164571
03-Oct-2025,EQ,865.15,873.00,863.80,864.10,867.70,867.30,867.43,880.50,680.00,8019442,"6,95,62,90,461.70",154834
01-Oct-2025,EQ,872.30,876.45,862.80,872.45,865.15,864.10,866.79,880.50,680.00,10832384,"9,38,94,46,664.65",218205
30-Sep-2025,EQ,869.95,877.60,867.60,870.75,873.70,872.45,873.54,880.50,680.00,12831593,"11,20,88,95,455.70",205386
29-Sep-2025,EQ,858.05,873.50,856.00,856.95,870.25,870.75,868.13,880.50,680.00,22641712,"19,65,59,96,220.15",192001
26-Sep-2025,EQ,862.00,864.35,853.00,861.15,857.00,856.95,857.34,880.50,680.00,6959545,"5,96,66,77,885.80",158616
25-Sep-2025,EQ,866.55,870.15,859.95,866.20,861.45,861.15,864.66,880.50,680.00,8678821,"7,50,41,97,402.95",190936
24-Sep-2025,EQ,876.00,880.50,864.45,870.60,866.15,866.20,872.28,880.50,680.00,12840160,"11,20,02,49,246.85",219731
23-Sep-2025,EQ,854.60,874.25,851.20,855.25,869.60,870.60,866.65,875.45,680.00,14357863,"12,44,31,85,268.45",218373
22-Sep-2025,EQ,862.00,868.20,854.00,862.35,854.70,855.25,860.89,875.45,680.00,6594034,"5,67,67,37,180.15",158066
19-Sep-2025,EQ,852.00,864.45,849.30,854.35,862.55,862.35,861.00,875.45,680.00,15206426,"13,09,27,18,216.85",246465
18-Sep-2025,EQ,858.65,860.80,851.10,857.15,854.10,854.35,855.42,875.45,680.00,10400847,"8,89,70,51,776.00",261925
17-Sep-2025,EQ,834.30,858.15,831.00,831.55,856.90,857.15,847.27,875.45,680.00,17243938,"14,61,03,49,915.40",240034
16-Sep-2025,EQ,825.10,833.00,821.65,824.75,832.65,831.55,829.33,875.45,680.00,9467531,"7,85,17,53,614.45",176946
15-Sep-2025,EQ,823.55,827.80,821.10,823.55,824.00,824.75,824.82,875.45,680.00,3852494,"3,17,76,18,594.55",112933
12-Sep-2025,EQ,824.10,825.80,819.80,823.65,823.20,823.55,822.85,875.45,680.00,5078018,"4,17,84,28,627.05",97209
11-Sep-2025,EQ,819.10,825.70,819.00,818.20,824.60,823.65,823.20,875.45,680.00,7425055,"6,11,22,87,855.00",127782
10-Sep-2025,EQ,812.00,824.60,810.40,808.85,818.45,818.20,818.64,875.45,680.00,7285853,"5,96,44,83,743.85",106322
09-Sep-2025,EQ,812.00,812.35,805.60,808.80,808.00,808.85,808.44,875.45,680.00,4567272,"3,69,23,46,687.10",104998
08-Sep-2025,EQ,808.00,813.85,806.80,806.60,808.00,808.80,810.20,875.45,680.00,4614227,"3,73,84,54,020.95",121620
05-Sep-2025,EQ,811.50,812.50,803.65,809.40,806.95,806.60,807.29,875.45,680.00,5194842,"4,19,37,21,391.00",102729
04-Sep-2025,EQ,814.65,816.75,808.00,812.15,809.85,809.40,811.23,875.45,680.00,4471950,"3,62,77,64,983.40",96652
03-Sep-2025,EQ,804.30,813.30,803.00,803.90,813.00,812.15,810.40,875.45,680.00,4261589,"3,45,35,82,134.40",87672
02-Sep-2025,EQ,806.30,810.50,802.65,806.05,803.75,803.90,806.45,875.45,680.00,5075460,"4,09,31,29,116.75",106989
01-Sep-2025,EQ,803.10,808.30,802.65,802.50,805.50,806.05,805.30,875.45,680.00,5619805,"4,52,56,56,654.45",128697
29-Aug-2025,EQ,800.70,806.70,798.50,801.95,802.40,802.50,803.00,875.45,680.00,6861440,"5,50,97,12,391.70",127449
28-Aug-2025,EQ,807.25,811.00,800.65,807.85,802.90,801.95,806.19,875.45,680.00,7898436,"6,36,76,29,468.00",163534
26-Aug-2025,EQ,814.85,815.85,806.75,816.45,808.40,807.85,810.30,875.45,680.00,6997817,"5,67,03,32,537.10",127200
25-Aug-2025,EQ,817.45,820.50,814.20,816.25,816.50,816.45,817.57,875.45,680.00,5672898,"4,63,79,81,705.05",176881
22-Aug-2025,EQ,824.00,826.00,815.70,825.70,816.80,816.25,819.33,875.45,680.00,5097647,"4,17,66,41,494.85",141389
21-Aug-2025,EQ,828.95,833.25,824.05,828.95,824.05,825.70,828.67,875.45,680.00,4402511,"3,64,82,16,255.50",108762
20-Aug-2025,EQ,828.70,831.90,827.40,830.40,828.90,828.95,829.56,875.45,680.00,4493888,"3,72,79,70,038.65",89785
19-Aug-2025,EQ,827.50,831.00,825.80,827.65,829.15,830.40,829.06,875.45,680.00,5076681,"4,20,88,57,802.10",110280
18-Aug-2025,EQ,836.00,838.00,825.15,826.55,826.20,827.65,829.82,875.45,680.00,6138124,"5,09,35,38,559.75",136179
14-Aug-2025,EQ,822.00,828.00,819.10,821.85,825.50,826.55,826.02,875.45,680.00,7087573,"5,85,44,78,307.95",152716
13-Aug-2025,EQ,822.65,824.95,820.65,820.60,821.55,821.85,822.38,875.45,680.00,4447508,"3,65,75,29,878.05",85625
12-Aug-2025,EQ,824.95,825.50,820.00,823.45,821.10,820.60,823.09,875.45,680.00,7986728,"6,57,37,58,560.40",224361
11-Aug-2025,EQ,808.00,825.00,808.00,804.30,820.80,823.45,820.82,875.45,680.00,15236297,"12,50,62,19,350.05",287439
08-Aug-2025,EQ,805.00,807.80,790.00,805.15,802.50,804.30,801.59,875.45,680.00,15708181,"12,59,15,58,509.55",277397
07-Aug-2025,EQ,801.10,806.65,793.40,805.15,805.60,805.15,799.81,875.45,680.00,7091392,"5,67,17,67,724.35",134092
06-Aug-2025,EQ,800.95,810.20,799.00,800.60,804.80,805.15,804.39,875.45,680.00,7409396,"5,96,00,18,370.35",120510
05-Aug-2025,EQ,798.00,804.05,796.30,795.70,800.50,800.60,800.20,875.45,680.00,7381537,"5,90,66,92,588.80",174330
04-Aug-2025,EQ,794.50,797.20,786.55,794.00,796.80,795.70,792.44,875.45,680.00,8820724,"6,98,98,58,237.10",169176
01-Aug-2025,EQ,795.70,801.00,792.00,796.55,792.95,794.00,795.49,889.10,680.00,15468391,"12,30,49,83,591.85",180563
31-Jul-2025,EQ,795.10,803.80,792.55,801.65,796.00,796.55,798.31,889.10,680.00,11359112,"9,06,80,69,397.05",185101
30-Jul-2025,EQ,798.95,803.40,796.20,799.20,800.00,801.65,800.75,889.10,680.00,8743723,"7,00,15,26,821.20",119582
29-Jul-2025,EQ,796.20,800.00,793.10,797.15,798.85,799.20,797.21,889.10,680.00,7833759,"6,24,51,23,153.40",133563
28-Jul-2025,EQ,806.55,808.95,796.00,806.55,796.55,797.15,801.77,889.10,680.00,7734158,"6,20,10,51,607.25",243443
25-Jul-2025,EQ,815.00,819.20,805.50,815.70,805.90,806.55,810.72,895.00,680.00,6734439,"5,45,97,44,200.85",155026
24-Jul-2025,EQ,820.00,821.95,810.65,820.65,816.50,815.70,815.53,895.00,680.00,10118309,"8,25,17,55,595.70",197128
23-Jul-2025,EQ,812.50,825.20,811.50,815.00,820.05,820.65,817.03,895.00,680.00,15470390,"12,63,97,61,432.95",221637
22-Jul-2025,EQ,827.50,828.05,814.00,824.20,814.65,815.00,819.53,895.00,680.00,7851163,"6,43,42,96,996.25",146969
21-Jul-2025,EQ,823.00,827.35,817.95,823.35,824.60,824.20,823.65,895.00,680.00,8852594,"7,29,14,70,527.50",146624
18-Jul-2025,EQ,832.00,832.65,820.25,829.00,823.00,823.35,823.40,899.00,680.00,15387801,"12,67,02,69,957.10",177062
17-Jul-2025,EQ,838.40,842.50,826.35,831.70,828.75,829.00,834.43,899.00,680.00,23073718,"19,25,33,23,758.60",267805
16-Jul-2025,EQ,816.00,834.20,815.30,816.45,830.50,831.70,827.89,899.00,680.00,16458920,"13,62,62,44,060.15",287903
15-Jul-2025,EQ,811.00,821.00,810.50,808.85,816.40,816.45,816.69,899.00,680.00,9297645,"7,59,32,79,897.10",163000
14-Jul-2025,EQ,809.80,815.50,808.00,808.65,809.10,808.85,810.60,899.00,680.00,6938635,"5,62,44,60,859.00",112079
11-Jul-2025,EQ,807.55,812.55,804.55,808.00,808.60,808.65,808.72,899.00,680.00,6202372,"5,01,59,55,117.90",143253
10-Jul-2025,EQ,811.30,815.50,806.90,810.95,807.55,808.00,810.53,899.00,680.00,12178137,"9,87,07,66,879.95",171580
09-Jul-2025,EQ,810.00,812.45,809.00,812.65,811.00,810.95,810.91,899.00,680.00,4099112,"3,32,39,95,623.60",171040
08-Jul-2025,EQ,807.90,813.55,805.35,806.85,812.25,812.65,809.46,899.00,680.00,5935770,"4,80,47,95,680.55",152435
07-Jul-2025,EQ,811.20,812.65,805.15,811.85,807.00,806.85,807.71,899.00,680.00,4461783,"3,60,38,40,471.15",110862
04-Jul-2025,EQ,808.75,813.85,804.10,807.10,811.25,811.85,808.47,899.00,680.00,4319538,"3,49,22,04,634.35",96453
03-Jul-2025,EQ,813.50,814.50,805.80,812.90,807.00,807.10,809.78,899.00,680.00,7020403,"5,68,49,73,436.05",137793
02-Jul-2025,EQ,821.00,824.05,809.00,820.30,812.70,812.90,814.81,899.00,680.00,6661200,"5,42,75,83,829.55",121545
01-Jul-2025,EQ,820.00,824.90,813.25,820.35,820.20,820.30,819.76,899.00,680.00,11456405,"9,39,14,84,331.05",157197
30-Jun-2025,EQ,809.00,821.00,807.05,805.40,819.85,820.35,816.64,899.00,680.00,19652607,"16,04,91,37,157.55",249562
27-Jun-2025,EQ,805.00,809.45,802.65,797.05,804.55,805.40,805.86,899.00,680.00,19375990,"15,61,42,54,535.75",262127
26-Jun-2025,EQ,802.00,803.35,791.40,800.05,796.05,797.05,795.08,899.00,680.00,24704402,"19,64,19,48,457.00",208543
25-Jun-2025,EQ,799.50,803.80,796.10,795.40,800.00,800.05,799.91,899.00,680.00,6528324,"5,22,20,95,310.00",131096
24-Jun-2025,EQ,799.00,806.65,793.65,790.20,795.75,795.40,799.60,899.00,680.00,11402190,"9,11,71,65,780.85",184002
23-Jun-2025,EQ,790.00,794.95,788.50,796.15,790.00,790.20,791.21,899.00,680.00,5549253,"4,39,06,04,870.65",131841
20-Jun-2025,EQ,787.50,799.45,786.10,785.10,795.25,796.15,794.39,899.00,680.00,11367669,"9,03,03,30,594.45",169215
19-Jun-2025,EQ,792.35,793.25,781.70,791.90,782.60,785.10,786.26,899.00,680.00,11824333,"9,29,70,45,726.70",289212
18-Jun-2025,EQ,792.50,795.50,788.35,792.30,790.40,791.90,791.48,899.00,680.00,5710169,"4,51,95,00,759.90",136624
17-Jun-2025,EQ,794.00,798.85,790.55,792.50,792.05,792.30,794.06,899.00,680.00,7753156,"6,15,64,66,697.60",115931
16-Jun-2025,EQ,792.50,795.40,786.15,792.35,793.00,792.50,791.28,899.00,680.00,8085001,"6,39,74,93,172.15",157361
13-Jun-2025,EQ,786.25,796.30,786.25,805.95,793.30,792.35,792.35,899.00,680.00,11377117,"9,01,46,34,064.30",196572
12-Jun-2025,EQ,816.00,816.50,801.20,815.05,804.00,805.95,809.23,899.00,680.00,13448521,"10,88,29,09,973.85",154034
11-Jun-2025,EQ,817.00,820.60,813.05,817.05,814.40,815.05,817.21,899.00,680.00,7197825,"5,88,21,09,303.90",109100
10-Jun-2025,EQ,821.00,822.05,814.60,820.05,817.00,817.05,818.07,899.00,680.00,6560513,"5,36,69,31,400.75",173698
09-Jun-2025,EQ,817.40,824.50,815.70,813.05,820.00,820.05,820.86,899.00,680.00,12793040,"10,50,13,57,386.30",195288
06-Jun-2025,EQ,806.65,816.45,803.10,806.00,812.65,813.05,811.87,912.00,680.00,17163935,"13,93,49,18,691.45",202699
05-Jun-2025,EQ,808.70,811.70,802.85,806.50,806.80,806.00,806.79,912.00,680.00,13595507,"10,96,86,53,855.65",176672
04-Jun-2025,EQ,817.00,817.00,805.25,809.80,805.50,806.50,808.79,912.00,680.00,9607927,"7,77,08,21,872.90",136010
03-Jun-2025,EQ,816.20,818.40,805.15,813.65,808.20,809.80,811.05,912.00,680.00,14247597,"11,55,54,79,376.75",175051
02-Jun-2025,EQ,812.85,822.55,809.20,812.30,813.50,813.65,814.73,912.00,680.00,26891575,"21,90,93,10,086.45",218771
30-May-2025,EQ,798.00,814.50,792.60,797.35,814.00,812.30,807.33,912.00,680.00,22037314,"17,79,12,79,933.65",217715
29-May-2025,EQ,799.00,800.40,791.35,796.55,798.10,797.35,794.95,912.00,680.00,14034127,"11,15,63,61,147.65",281565
28-May-2025,EQ,794.50,798.90,792.65,793.70,796.00,796.55,796.29,912.00,680.00,6873519,"5,47,33,17,160.35",113841
27-May-2025,EQ,794.40,801.35,790.05,794.40,794.25,793.70,795.55,912.00,680.00,11995043,"9,54,26,79,873.15",178381
26-May-2025,EQ,792.00,797.55,789.20,790.50,794.15,794.40,794.09,912.00,680.00,4965466,"3,94,30,15,064.15",98636
23-May-2025,EQ,787.90,794.95,786.20,785.25,790.25,790.50,790.74,912.00,680.00,5534158,"4,37,60,97,515.60",106313
22-May-2025,EQ,788.00,788.20,780.30,787.10,785.80,785.25,784.47,912.00,680.00,7355826,"5,77,04,52,205.00",160443
21-May-2025,EQ,787.00,791.00,779.10,785.65,787.20,787.10,786.00,912.00,680.00,8206040,"6,44,99,39,895.55",130051
20-May-2025,EQ,798.15,799.40,783.80,795.00,786.70,785.65,788.84,912.00,680.00,11324667,"8,93,33,54,461.85",169563
19-May-2025,EQ,792.10,801.40,792.10,792.10,794.45,795.00,796.74,912.00,680.00,10666184,"8,49,81,49,477.50",194011
16-May-2025,EQ,804.00,804.00,791.00,807.75,792.50,792.10,794.09,912.00,680.00,14733924,"11,70,00,04,865.75",241785
15-May-2025,EQ,804.45,809.45,794.50,800.70,808.00,807.75,802.04,912.00,680.00,17058854,"13,68,19,51,074.05",200305
14-May-2025,EQ,805.75,807.50,796.30,801.75,802.40,800.70,801.49,912.00,680.00,9281719,"7,43,91,87,440.95",146698
13-May-2025,EQ,798.60,807.65,797.20,801.65,801.95,801.75,802.32,912.00,680.00,13909596,"11,15,99,32,476.10",201551
12-May-2025,EQ,799.00,803.90,793.00,779.25,800.95,801.65,799.87,912.00,680.00,15096824,"12,07,54,21,793.80",173252
09-May-2025,EQ,756.50,781.70,755.50,769.00,780.50,779.25,772.28,912.00,680.00,13578216,"10,48,62,27,680.40",246098
08-May-2025,EQ,779.00,786.50,764.00,776.10,765.45,769.00,775.80,912.00,680.00,14491673,"11,24,25,92,363.70",202239
07-May-2025,EQ,765.30,782.40,764.55,774.10,777.80,776.10,775.68,912.00,680.00,15586266,"12,08,99,45,664.90",254691
06-May-2025,EQ,793.95,799.15,771.10,790.00,772.80,774.10,777.79,912.00,680.00,18869468,"14,67,64,63,740.85",344651
05-May-2025,EQ,782.00,799.00,782.00,800.00,790.60,790.00,789.65,912.00,680.00,23986447,"18,94,09,19,612.00",422162
02-May-2025,EQ,790.35,803.40,789.00,788.65,799.80,800.00,795.71,912.00,680.00,17199386,"13,68,57,36,797.75",281692
30-Apr-2025,EQ,811.50,811.50,784.50,812.55,787.60,788.65,791.14,912.00,680.00,25635764,"20,28,15,71,431.10",476377
29-Apr-2025,EQ,820.00,829.00,809.00,817.35,810.75,812.55,819.00,912.00,680.00,11283059,"9,24,08,43,611.60",231689
28-Apr-2025,EQ,798.65,822.80,797.40,798.65,816.55,817.35,814.04,912.00,680.00,11317611,"9,21,29,82,723.40",199250
25-Apr-2025,EQ,815.00,819.00,787.00,813.40,797.40,798.65,799.45,912.00,680.00,13131038,"10,49,76,10,552.70",223526
24-Apr-2025,EQ,812.75,819.00,811.15,813.45,812.00,813.40,814.85,912.00,680.00,12713521,"10,35,96,38,546.25",141306
23-Apr-2025,EQ,826.00,831.00,810.10,822.40,813.50,813.45,817.36,912.00,680.00,12104382,"9,89,36,05,141.30",174170
22-Apr-2025,EQ,821.15,835.50,814.00,816.70,821.30,822.40,827.32,912.00,680.00,25117557,"20,78,03,49,179.95",323370
21-Apr-2025,EQ,803.00,824.35,801.40,797.45,817.20,816.70,817.02,912.00,680.00,16398507,"13,39,79,75,541.00",359684
17-Apr-2025,EQ,772.00,801.00,767.15,771.75,793.85,797.45,787.54,912.00,680.00,27034818,"21,29,09,93,764.10",335841
16-Apr-2025,EQ,763.50,774.75,760.50,763.50,772.15,771.75,769.27,912.00,680.00,12536694,"9,64,41,13,410.45",204698
15-Apr-2025,EQ,770.00,770.70,757.10,753.85,764.50,763.50,765.37,912.00,680.00,7859090,"6,01,51,34,839.80",167851
11-Apr-2025,EQ,759.00,759.70,746.00,742.20,753.85,753.85,752.58,912.00,680.00,9360327,"7,04,44,29,057.55",200062
09-Apr-2025,EQ,767.00,767.95,741.00,768.60,742.45,742.20,751.33,912.00,680.00,11319387,"8,50,46,47,288.25",208433
08-Apr-2025,EQ,760.00,774.00,758.15,746.90,770.00,768.60,767.45,912.00,680.00,12911288,"9,90,87,28,355.80",212013
07-Apr-2025,EQ,730.00,753.70,730.00,767.45,749.00,746.90,742.21,912.00,680.00,14923235,"11,07,61,77,328.65",291536
04-Apr-2025,EQ,779.10,782.90,765.00,779.20,769.00,767.45,773.82,912.00,680.00,8231194,"6,36,94,55,086.45",147204
03-Apr-2025,EQ,770.00,784.70,769.95,775.95,779.90,779.20,778.44,912.00,680.00,7956680,"6,19,38,05,584.15",140239
02-Apr-2025,EQ,772.30,777.00,764.30,771.70,776.60,775.95,772.51,912.00,680.00,5458436,"4,21,67,03,463.55",119114
01-Apr-2025,EQ,766.80,782.75,763.20,771.50,771.25,771.70,772.17,912.00,680.00,7011125,"5,41,37,77,287.45",214639
28-Mar-2025,EQ,772.10,778.60,767.00,772.30,771.20,771.50,773.30,912.00,680.00,7628185,"5,89,88,86,414.55",119920
27-Mar-2025,EQ,763.80,775.80,760.50,764.00,772.05,772.30,770.57,912.00,680.00,15648616,"12,05,83,72,899.40",175954
26-Mar-2025,EQ,772.00,776.05,761.45,772.85,762.70,764.00,767.90,912.00,680.00,7711852,"5,92,19,02,187.95",195361
25-Mar-2025,EQ,783.90,786.00,769.20,780.80,770.35,772.85,777.02,912.00,680.00,15190143,"11,80,30,03,386.50",227394
24-Mar-2025,EQ,758.00,782.95,755.10,753.20,781.00,780.80,772.33,912.00,680.00,12095064,"9,34,13,33,502.05",215047
21-Mar-2025,EQ,749.95,755.60,747.00,749.55,754.50,753.20,752.25,912.00,680.00,9577327,"7,20,45,91,918.55",151097
20-Mar-2025,EQ,748.00,752.70,744.20,745.10,748.50,749.55,748.29,912.00,680.00,6963197,"5,21,05,23,085.70",230012
19-Mar-2025,EQ,739.60,749.30,739.10,736.70,745.05,745.10,745.26,912.00,680.00,7604850,"5,66,75,68,731.10",143607
18-Mar-2025,EQ,726.60,738.45,722.60,723.15,737.65,736.70,731.34,912.00,680.00,8087710,"5,91,48,29,898.90",164100
17-Mar-2025,EQ,728.90,731.25,722.30,727.85,723.30,723.15,724.77,912.00,680.00,5149565,"3,73,22,35,269.50",100779
13-Mar-2025,EQ,725.90,731.45,724.50,723.05,728.00,727.85,728.41,912.00,680.00,5908337,"4,30,36,76,476.60",154692
12-Mar-2025,EQ,730.60,737.00,719.05,729.85,722.75,723.05,726.43,912.00,680.00,5547762,"4,03,00,71,050.60",109147
11-Mar-2025,EQ,724.90,734.05,722.70,728.90,729.90,729.85,729.33,912.00,680.00,5538789,"4,03,96,29,878.35",106128
10-Mar-2025,EQ,732.75,738.50,726.60,732.75,727.70,728.90,732.30,912.00,680.00,7400109,"5,41,91,25,663.50",140264
07-Mar-2025,EQ,732.05,734.85,728.00,732.05,731.95,732.75,731.74,912.00,680.00,7246729,"5,30,27,55,367.95",169004
06-Mar-2025,EQ,736.00,736.75,727.00,730.35,730.25,732.05,731.45,912.00,680.00,10928847,"7,99,38,92,337.10",211006
05-Mar-2025,EQ,717.55,731.30,717.00,716.05,730.00,730.35,725.61,912.00,680.00,10409805,"7,55,34,94,263.10",189027
04-Mar-2025,EQ,693.00,718.45,692.10,695.30,716.40,716.05,712.88,912.00,680.00,14386214,"10,25,56,88,811.35",220118
03-Mar-2025,EQ,690.15,697.40,680.00,688.80,696.15,695.30,689.59,912.00,680.00,10598479,"7,30,85,57,453.60",187766
28-Feb-2025,EQ,700.90,701.35,682.60,703.90,689.80,688.80,690.06,912.00,682.60,15780609,"10,88,95,17,995.15",252397
27-Feb-2025,EQ,716.00,717.70,701.10,710.90,702.30,703.90,707.28,912.00,701.10,12033139,"8,51,07,89,065.15",205060
25-Feb-2025,EQ,718.95,718.95,710.00,716.40,710.05,710.90,713.58,912.00,710.00,8599635,"6,13,65,27,160.15",185705
24-Feb-2025,EQ,710.50,719.75,710.50,722.00,716.20,716.40,715.85,912.00,710.50,6912148,"4,94,80,71,432.70",193311
21-Feb-2025,EQ,727.30,731.70,720.00,729.70,720.35,722.00,724.72,912.00,711.55,6571602,"4,76,25,73,887.35",173223
20-Feb-2025,EQ,724.90,731.50,723.35,727.30,728.85,729.70,729.14,912.00,711.55,7423268,"5,41,25,95,518.05",149827
19-Feb-2025,EQ,722.05,734.85,722.05,725.80,726.00,727.30,728.86,912.00,711.55,6766606,"4,93,18,83,943.60",141913
18-Feb-2025,EQ,727.70,728.25,717.35,727.70,725.50,725.80,723.76,912.00,711.55,8562003,"6,19,68,17,709.85",196786
